Comment,Sentiment
"Aaa suka bgt konten kyk gini, ayoo bikin konten yg kayak gini lagi seruuu bgt",Positif
"Anjir perasaan gw kayak roller coaster. Tiba2 berasa balik ke jaman masih sekolah, bisa ngerasain suasana ruang kelas, keseruan dgn teman2. Gilasih, jerome, makasih ya 🙏",Positif
kak hansol pinter bangett sukak😍,Positif
"Boleh sy coret muka sy sendiri, ka fadil prustasi",Negatif
Mas hansolll emang udh keliatan pintar dan cerdas siii wkwkwk dri kontennya aja gk pernah yg neko neko😂,Positif
"Next Fiki naki , Dedy Corbuzier , mas Gibran , Abdur Rasyid (komika ) , cinta Laura 
Semoga tersemogakan 🔥🔥",Positif
"Fadil yah seru, buat kamu hahahaha",Positif
Yeay part 2 sama nanda arsyintaa,Positif
Hansol keren,Positif
Ken and grat juga giling pinter banget 🤣🥰,Positif
Wwkwkkwkwkw iy bener,Positif
Iyy bnerrr😀,Netral
Upn,Netral
Up,Netral
@Melon waduh berat itu 😅,Negatif
Up,Netral
Uppp,Netral
Gasss,Positif
Up,Netral
Menghibur bangettt😂 auto subscribe 🤗,Positif
Stlh skian taun gak blajar...liat ini otak q lngsung insecure,Negatif
Ada bang emon,Netral
Mas hansol keren banget,Positif
Fadil adalah gue banget,Positif
Wkwkwkwkwkkwkw mood booster,Positif
karena jerome aku tertarik belajar matematika lgi,Positif
Huaaaaaa ngakak banget liat kak fadil😂😂 encer bet dah kelakuannya.,Positif
Alshad!!!!!,Netral
Aku cm bisa jawab 3 soal😨😰🤪😬AKU MEMANG BENCI MATH🤔😏😬🤪,Negatif
Sumpah fajil konyol beeeud 😅😅😅,Positif
Seru seru,Positif
Bang Fadi adalah saya saat liat soal matematika 🤣🤣,Netral
Sebenernya yang bikin g enak matematika itu mikir nya... Kenapa g pakai kakulator aja? Yang penting rumus nya kita tau,Negatif
"10-² = (-aXa)
= 1/100
= 0,01",Netral
ka jerome bintang emon emg orang cikarang?,Netral
KAK BIKIN PART DUA DONG,Netral
sebenarnya matematika itu kalo kata bg jerome menyenangkan yaa emg seru tapi knp guruny harus galak kan jadi takut belajar maematika ny 😭,Negatif
HAHAHAHA ketawanya bang fadil mood banget tolong!!!,Positif
"Nextnya tantang matematika or pelajaran apapun si :
1. Jessica jane
2. chef arnold
3. leonardo edwin
4. maudy ayunda
5. feat Mas Hansol lg 
wkwkwk seru",Positif
Bikin lg dong,Netral
Bang fadiilll 🤣🤣🤣,Netral
Fadil bikin ngakak mulu anjir ekwkwk,Positif
Asli fadil kocak banget,Positif
Fadil lawak mulu dah,Positif
"Gak ngerti, saya jurusan ips",Netral
Capek juga ketawa 😂,Positif
Mas hansol sama mas gadget pintar sekali,Positif
Fadil pekok,Negatif
"Ini membuktikan bahwa banyak orang yang tak perlu bisa matematika tetapi bisa sukses dengan jalan mereka sendiri hanya perlu kerja keras dengan tekad yang kuat itu hanya opini saya selesai menonton vidio ini sekian terima kasih

wih dh 150an like gk nyangka thx",Netral
Jadi lebih semangat belajar matematika nya,Positif
paling terakhir gw langsung jawab 1niiih😜🖕,Netral
Fadil kaya lagi les hahahhaha,Positif
berasa ngerjain soal TIU 😆😆😆,Netral
"IH SUKA BANGET KONTENNYA, GUA IKUT BELAJAR JUGAAA",Positif
Hansol suangar ...,Positif
fadil ngoblk bngt wkwkk,Positif
Yang gw belajar adalah tidak mengerti apapun tolong,Negatif
Fadil fadil 🤣🤣🤣,Netral
jadi ikut mikirr🙃,Netral
"Betul bro, kayak quotes nya einstein",Netral
Bener bgt sepemikiran,Netral
keren sih bisa kepikiran begitu,Positif
Paling lucu pas di fadil 🤣🤣,Positif
LORD HANZOL CARRY THE GAME .🤣🤣🤣,Positif
7:05 gw ikut ngakak 😂😂,Positif
"Soal pola bilangan tidak membutuhkan hapalan, jadi seruu .. banyakin yang gini jerome..
Besok coba pila gambar",Positif
"Pantes isok ngomong “ suangarrrr” lah wong suroboyo wkwkw 
SMAN 5 sisan wesss josss 👍",Positif
Gw coba yg kata fadhil nomor togel menang wkwkw,Positif
21:18 ini adalah nomor togel wkwkkww,Positif
bintang emon adalah saya yg harus di kasih clue dulu baru tau jawabannya wkwk,Positif
Angka gambar seharusnya 1/3. Karena tidak ada ketentuan koin mana yg gambar/angka. Cmiiw,Netral
Kocak banget 🤣🤣🤣 sungguh aq terhibur ❤,Positif
"Kelas 6ang dipilih dah bagus nie jerome, sudah menggambarkan kurva normal. Semua kemampuan siswa ada di video ini he",Positif
Dulu waktu sekolah paling takut ama matematika.. tp setelah punya anak matematika terasa seru karna tiap hari terpaksa ngajarin anak belajar..,Positif
YAAA SERUU... BUAT KAMUU.. ANJER NGAKAK WKWK,Positif
"Undang :
1. Atta halilintar 
2. Roy Kiyosi 
 3. Raffi Ahmad",Netral
"Gw bangga deh semua jwban Gw bner, trnyata Gw mndingan Di Banding youtuber 😂😂😂😂",Positif
Seruuu jadi tau matematika hehe,Positif
Fadil bikin ngakak sepanjang video WKWKWKWKWK,Positif
"Gw ketawa njir, padahal gw jga gatau jawabannya, awowkwowkowk",Positif
"Kenapa mereka kalah sma sya🤣




Padahal sya kelas 5 :v",Netral
ngakakkk,Positif
"Bener2 terhibur dan mengedukasi. Dan sekalian bingung, karna ikut ngerjain. Wkwk. Kembangkan terus bang jerom",Positif
Bimz Aryo collab.... Salah dikretek...  😆😆,Netral
bang coleb ama kaek sugiono dong,Netral
Pengen ngulang sekolah rasanya🥲,Positif
Akhirnya soal terakhir si Fadil bisa jawab 😂😂😂 ngakak 😅,Positif
Mas hansol ternyata jago matematika ya 😊,Positif
coba bang farhan yg di tiktok jago mtk,Netral
Malu banget denger jawaban fadil cuplas ceplos🤣🤣🤣🤣🤣🤣🤣😭💔,Negatif
Fadil mood bngt sih Haha,Positif
Trending lagi dong jerrrrrr. Mantappuuuuuu,Positif
"Bintang emon sama fadhil tipe anak” yg abis dpt nilai ujian saling ngetawain nilai .
Welwkwkwk",Positif
faidil balik sekolah lagi,Netral
dapit pinter juga ajg wkwkwkwkwk,Positif
"Yang lainnya pada kuis pada ujian
Ni fadhil knapa les bimbel? 
Abis bikin video curiga bayar bulanan ama jerome",Positif
Lanjut neee,Netral
11:13 Bintang Emon : Mode ceramah,Netral
Trus soal pengetahuan umum,Netral
Next artis lain jer seru...,Positif
Bang hansol sih kliatan pinter banget....😄,Positif
Fadiiil ucul kaleeee😄😄,Positif
Halo gais dapit disini dan saya ulangan matematika,Netral
Kalo bisa soalnya ditampilin terus dipojokan biar netijen ikut ngitung / ga lupa sama soalnya hehe,Netral
Ngakak banget sm bang fadil 😭,Positif
Jauh amat gmna itungnya propesorr emg jadi 3,Negatif
"Fadil adalah aku, mas Hansol teman sebangku ku",Netral
"Plisss bikin konten gini lagi, seru bangetttt, ngakaknya dapet ilmunya juga dapet wkwkwkwk",Positif
"Astaghfirullah, Gw Aja Baru Tau Kali""an, Tambah""an, Kurang""an, Pembagian...",Netral
Waktu SD gak suka MTK tapi pas SMP suka MTK dan lancar dalam perhitungannya,Positif
PART 2 NYA DONG BANGG,Netral
aku adalah fadil di dunia nyata..,Positif
hansol pinter rek,Positif
FADIL MOMENT YG DITUNGGU BANGET 😂😂😂😂,Positif
manfap,Positif
"Apalah daya gue yg tiap mapel mtk kabur mulu, akhirnya berakhir di bk",Negatif
"Bikin konten berfaedah gini lagi bro, next part ad fiki naki, dan ad org2 dari komedian lagi, biar gak tegang2 banget. Senang sekali dngn konten ini, bikin saya  flash back anak sekolahan lagi wkk",Positif
Fadil paling pinter sih🤣,Positif
P,Netral
"Hansol pinter bgt gila.... Terkagum"" 😍😍😍",Positif
mas hansoooollllll,Positif
"lagi dong banggggg,ajak ka indira kalistha,ka tasyafarasya beuaty folgger lainnya dehhh",Positif
"Jerome kalo ke yang lain sih beneran ngasih TES, giliran ke fadil itu sih ngasih LES 😂😂😂😂",Positif
jer bikin kek gini lagi dong gue ikutan belajat asliii hahaha,Positif
Pantas 8 m view seru videonya ngakak lagi fadil,Positif
Ngakakkk 🤣,Positif
Gak kuaaatttt 😭 ngakak banget sumpah,Positif
BANG JAWABAN DARI AKU YANG PERTAMA ADALAH 154,Netral
Next undang om Deddy supaya sama-sama om om wkwk,Positif
Halo gaes.. david nyasar di sini,Netral
Jerome bikin yang beginian lagi..ini peserta dengan berbagai macam genre 😂 gw suka nonton channel mereka jg,Positif
ajak bewan mas hansol,Netral
Gur fokus ke fadil tok🤣🤣🤣,Netral
"Lucuuu bgt, aku adalah bintang wkwkkw",Positif
Kocak banget ya Allah kak Fadil😭,Positif
apakah pak Muh tau video ini? wkwk,Positif
Sereu banget woyyy,Positif
Seru ....bikin lagi bang sama YouTubers lain nya,Positif
Gua ngakak bang fadil,Positif
pelajaran matematika yg membekas sampe skrg di gw cuman yg sama dicoret 😅,Netral
Pak muh be like: ngejar fadil mau nabok pke sendal…,Positif
Lanjutt banggg,Positif
pertanyaan nya ada yg tau,Netral
Dulu waktu sekolah seneng bgt...klo punya pacar yg jago matematika😂krna aqu y....ga bisa bgt mtk😂,Netral
Sumpah ngakak banget dari awal sampe akhir sangat menghibur dan menginspirasi,Positif
Kelas yg ini seru banget butuh kelas offline nih yg ini buat ujian akhir,Positif
42 di tranding😃,Netral
Buka les bang,Netral
NGAKAK PLS 😭,Positif
Buat part 2 nya pless,Positif
"Kak Fadil gue banget pas lagi sekolah,pas di jelasin iya iya iya..pas kasih soal lagi buyarrr semua",Positif
"Kalau pakai zoom meet bagus keknya jer, jadi kek sekolahan wkwk",Positif
Next tebak tembakan negara,Netral
GW tim fadil... 😎,Netral
Bang kalo nyari persamaan garis singgung sama titik koordinat A dan B nya gimana bang dari f(x) = 3x-2² ?,Netral
Ternyata seru ya belajar matematika. Nyesel dulu gak suka. Hahaha,Positif
Wajib undang mas hansol lagii,Positif
seru banget Jerom..krn soal2 mtknya lebih sederhana dari yang biasanya wkwkwkw guest2 nya juga gokil. ga nyangka mas hansol masih pinter..,Positif
Bang bikin yg versi pengetahuan umum,Netral
"ngakak liat bang fadil, padahal gue juga ga bisa 😭🙏",Positif
Username ny gk jlas,Netral
Paling bodoh di scolahan pelajarannya matematika ..sering di hajar sama guru 😂😂😂,Negatif
"Coba dong bang, tebak lagu kebangsaan Indonesia, konsepnya lirik dibacakan seperti membaca narasi biasa terus suruh nebak judul lagu dan nyanyiin sedikit",Netral
Fixxx harus buat lagi sihhh seru buangettttt,Positif
Ajakin Prilly dong kak,Netral
Heh gue aja gaada yg inget smsekali pljran mtk pdhal pas skolah pinter bgt 😅😅,Netral
Hansol udh jago matematika sejak sekolah di Indonesia,Netral
Fadil bikin ngakak...sakit perut aku,Positif
"Padahal gampang bgt smuanya, logaritma susah bgtttt plssssss",Negatif
Aku adalah Fadil & bintang ketika disuruh mikir malah ngarang. Disuruh ngarang malah mikir wkwkwk,Positif
FADIL MOOD BGT AKSJSJISDNJEEHSJSJS,Positif
"Zenius target marketingnya ringan, tapi banyak peminat yg beli Zenius melalui T",Netral
"Konten bagus ini bang, lanjutkan ke part” selanjutnya",Positif
"lanjutkan konten kek gini...., sambil flasback masa sekolah banget .... 😁",Positif
langsung ketawa sampe batuk2...,Positif
"Desta & Vincent dong, seruu kayanyaa 😍",Positif
"UNDANG JESSICA JANE
JESSICA JANE
JESSICA JANE
JESSICA JANE
JESSICA JANE
JESSICA JANE
JESSICA JANE
JESSICA JANE
JESSICA JANE
JESSICA JANE
JESSICA JANE
JESSICA JANE",Netral
FADIL PAKE LOGIKA SMUA WKWKW,Positif
"Tenang jgn tegang, Jerome ga gigit kok:V",Netral
Harus banget ada Part 2 nya sihhh,Positif
"Menghibur sekali aslinya, bikin lagi bang asli seru banget.",Positif
"Ih seru konten nya 😀

Fadil aku bgt ih 🤣🤣🤣",Positif
WKWKKW NO TOGEL,Positif
Bukannya 33/8 ya ka?,Netral
Coba andaikan ustadzah gua bisa colab sama dia,Netral
Fadilllll 😂😂😂coba aja lu ngajak Dilla kali aja kebantu 😂,Netral
Fadil ngakak banget 🤣,Positif
coba komentar ah hehe,Netral
HAHA LUCU BANGETT FADIL JAIDI,Positif
"Selanjutnya coba sama Arafah
Bg Raditya Dika juga 😂",Netral
3:36 bengek,Positif
"bang bintang : ada clue ga jer?
jerome : phytagoras
bang bintang : 👁👄👁",Netral
gak akan lulus skd cpns nih wkwkwk,Positif
"Klaau gue jadi yutuber, gue bakal reject ajakan Jerome 🤣🤣🤣",Netral
Dh lh fadill,Netral
Aku juga suka matematika walopun ga tergolong pinter matematika. Tapi bisalah...,Netral
No 1 jawaban nya : 154cm²,Netral
Gemes liat si Jerome ngajarin si Fadil 😆 sabar bangeeeeet! Nonton ini jadi ngerasa seru matematika nya 😆😆 Kak Hansol suangar buangeeett 🤩🤩,Positif
SI FADIL BENER-BENER YEE,Netral
Hansol emng jago mtk hehe,Positif
"Makanya circle nya jerome 😂😂😂 cb klo cuma doyan nge prank dan gak jelas,,,, 😂",Negatif
Mesti buat lagi si!!!,Positif
Fadil gw bngt dah hahaha,Positif
"Wkwkwkwk mas hansol dapet scen dikit"" soalnya kecepeten njawab e mas",Positif
Bang gantian tes matematika tiktokkress,Netral
Wihhh mas hansol di konten ini membuktikan kalo nilai MTK di ijazahnya asli😂😂 candaa mas wkwk,Positif
Yang pelajaran matematika nongkrong di kantin ngumpul...,Netral
Sering sering bikin begini bang jer aku jadi ikutan mikir trus jadi inget lagi sama matematika 🤣,Positif
Kak berarti kalo 4mines2 hasilny 1/16 begitu kah,Netral
Kak keanuuu dongg wkwk,Positif
"Pertanyaan andalan jerome waktu ketemu orang : ""1+1x0"" 🤣",Netral
Kak fadil itulah guaaa,Positif
"Bintang Emon adalah aku😅tau rumus, tapi males ngitung😭",Netral
GG,Positif
Fadil adalah dirikuuu 😂,Positif
Wuihhh mas hansoll mantappuuuu,Positif
"pantes bapak ny suka kesel, mukanya fadil ngeselin bgt. . .",Positif
02:26 hahhaha,Positif
adillll lu ya keseringan jualan baju ci leny,Netral
4x nya nonton ni video,Netral
Fadil lemot banget anjiiirrrr perlu penjabaraaaaaaaannn 😂😂😂😂😂😂😂😂😂,Negatif
Ngakak terossssssss,Positif
Paling kocak kak Fadil wwkkwkwkwkwkwkwkw,Positif
Fadil dan bintang ngakak bangetttttt,Positif
Jawaban kapadil ngakak semua 😭,Positif
ngeri ngeri,Netral
Fadill.. lu pernah sekolah ga sih?? Wkwkkwkw 🤣🤣🤣🤣,Positif
undang apip yulistian bg,Netral
"Nex antony ginting dn lyodra ginting.
Duo ginting bisa yokkk",Netral
Yang keliatan jenius banget bang hansol...keren,Positif
Mas hansol emang pinter bgt sih mtk nya,Positif
Bang Padil w bgt 😅😂,Positif
"Jerom... Super sabar ajarin anak
Salam sejahtera dari Semarang buat yg baca komen sehat selalu ya",Positif
Jeremi cocok jd menteri pendidikan 🔥👍🏼,Positif
Wkwkkwkkk fadil di uji sama jerome mulu😂😂😂😂,Positif
ngikut mikir juga. pas mereka menentukan jawaban saya jeda ikut jawab. seru sih perihal angka itu...,Positif
Konten nya seru bgt... Pesertanya juga gokil2nya,Positif
seruuuuuuuuuuuuu,Positif
Disini kasian yg gx bisa... serasa terbuli rasanya 😂😂😂🤣🤣🤣,Negatif
Jeremi Saha? 😅,Netral
 @rifqoygabe8562  hahhahhaahaaha,Positif
Hari hari mtk,Netral
ka  pelajaran mtk lagi bentar lagi aku semester jadi saya nemu ilmu mtk velajar kuadrat jadi bisa aku,Positif
Seruuuu,Positif
jadi nyesel dulu ga serius belajar matematika ☺️☺️☺️,Negatif
Anjiirtr gua nonton ini berasa bego banget masa sekolahnya 😅padahal segampang itu anjirr... Muka guru matematikanya ganggu kali ya 🤣🤣🤣,Negatif
Kok ga lele,Netral
Menghibur pollll wkwkw,Positif
"Bang dapid diem"" jago kwkwkw",Positif
"Ampun deh k fadil ,,, ngakak bgt .. Kalo diliat pah muh pasti di marahin 🤣🤣",Positif
Minasan konnijiwa,Netral
"Sumpah ka bintang sama ka fadil mood banget, parah ngakak abis kontennya 😂",Positif
Hansol pinteeeer,Positif
Karyawan Zenius disemua divisi diberi kenyamanan dibantuin dan dan diberikan gaji dan bonus dan tunjangan yg layak,Positif
Karyawan Zenius diservice dibantu supaya achieve dikasi pendapatan yg wau,Positif
Hampir 2 minggu masih masuk dijajaran trending,Netral
Ini bisa jadi acuan bahwa pembelajaran matemqtika di korea lebih nempel di otak xixixi,Positif
ngakak banget liat fadil jaidi wkwkwkwk,Positif
Part 2 manaa,Netral
Mas Hansol sih emank pinter 😂 gak heran,Positif
Aku nonton nya sambil belajar,Positif
"""Tiga :) ""wkwkwk",Positif
Fadil adalah aku,Positif
Ngikut ngerjain. Seru kaki kak konten kakak,Positif
Ko Ken pintar bgt,Positif
Bang fadil gue banget 😂😂✌,Positif
Fadil adalah gua ketika di tanya soal matematika 🤣,Positif
Plis kak bikin lagi kyk gini pelajaran ips atau sejarah undang kak fadil lagi ka,Netral
Bang fadhill ngakak🥲🤣🤣🤣,Positif
Bang jerome kapan' ajak medy renaldy,Netral
Fadil mood bgt 😂,Positif
undang Abdur komika doi sarjana matematika kalau gk salah,Netral
"2:52 wehh, pelajaran ku masuk ke sini",Positif
3:30 gw ulang-ulang nyampe gumoh 😭,Netral
Pak Muh dan kak Yislam menangis melihat fadil disini😂😆,Positif
Seru nih.. 👍,Positif
Udah 11 hari masih trending,Positif
Bang Jerome coba colab sama pak Jokowidodo,Netral
fix hansol otaknya enceeerrrrr banget,Positif
Ngakak banget,Positif
YaAllah ngakak banget nonton ni 😂 lucu kali lah 🤣,Positif
Jerome spesialis nya di bidang matematika dan science.,Netral
Ya memang tapi ada kok videonya yg konten ilmu pengetahuan umum gtu,Netral
Anjir pada pinter ya 😁,Positif
"Paling lucu ketika fadhil bilang ""ini adalah nomor togel kalau kalian masukin ini dijamin jacpot""",Positif
Part 2 nya dong ahhaah,Netral
baru kali ini nonton konten seru banget mengingatkan matematika masa lalu SD,Positif
Ajak windah bang,Netral
Muka Fadil itu lho kok kayak gitu 😂😂😂,Netral
Ini baru konten,Positif
Lanjut bang episode kelanjutanya,Netral
20:36 aku kurang paham bang dengan soal ini,Netral
sama semua talent² mantappu corp bng jer😆,Netral
"Next sama Sisca Kohl, Jessica Jane dong matematika juga 😂",Netral
Banned korea reomit terlalu op,Positif
Kak jeromi coba battle matematika sama RM BTS deh kak,Netral
MOOD BANGET SIH FADIL 😅🤣,Positif
Fadil adalah aku. Hahaha,Positif
lanjut dong bang part 2,Netral
"Ini manaa ko gada lanjutan nya lagiii, padahal nunggu banget",Negatif
WIHH MANTAP TEMBUS 8 JT+,Positif
"Sepanjang nonton ikutta jawab dong, jd nostalgia pelajaran matimatika waktu sekolah
Keren bang jer",Positif
"Bang coba bikin test mtknya sama youtuber minecraft 
Ppllliisssssssss my request",Netral
menit k brp bng,Netral
Hahaha ngakak liat fadil,Positif
"Banyakin konten kyak gini donk, seru banget, soalnya ditambah tingkat kesulitannya, sukses buat Jerome and friends.",Positif
"Fadhil ""boleh saya coret muka saya sendiri?"" Wkwkwkwkkkwkwkwkwkkw mau nagis wehhh 🤣🤣🤣🤣🤣🤣",Positif
"di menit 1:40 dari dunia teknologi bang david ""hallo"" ekspresi bang david ngga tahan cuy datar bet dah Ha Ha Ha, thankyou bang jerome sukses terus pokoknnya, bagi kakak kakak yang berkenan kasih  feedbacknnya ya ❤️",Positif
Battle lg ama fadhil dong.. Lucu 😂,Positif
Asik deh inget waktu sekolah ngitung2 matematika sy suka banget PD pinter2 walau sy struk jd inget2 deh bgs pertahankan yah de ngitung2 yah supaya pinter2 nyutu er2 Indonesa,Positif
Seru guys,Positif
Bang david masih dengan personanya,Netral
BANG PADIL ADALAH KITA SEMUA KAWAN KAWAN,Positif
Hansol keren 👍👍,Positif
Lanjut banget seru bangettttt,Positif
apa cuma gw doang yaa yg merhatiin klo bang faidil  jaidi udh kyak lagi bimbel privet anjir🤣,Netral
Haha pelajaran ku sekarang,Positif
Kenapa udah gak pernah colab sama kak jesika jane,Netral
"Kocak banget sih bg Fadil, pas saat bg Fadil bilang "" Kayak nya waktu SD gue nyogok deh "" , 😄😆😁",Positif
Sering seringin collab bg seruu...,Positif
17:58 Pak muh nontooonnn diilllll,Netral
Fadil & Bintang emon paling kocak 😂😁,Positif
"1.Najwa Shihab
2.ricis
3.mas Nadim
4.pak mu
5.farel Bramasta",Netral
Wkwkwkwk... yg terdengar mudah soalnya Waktu SD tapii.... klo skrg ya dh 30thn kayaknya gw jg bakal jadi fadiL dahh.. #TimFadiL :^D,Positif
lulusan uni sg😩🙏🏻,Netral
Btl,Netral
wah ada math lab,Positif
Ada channel penolong gw.. 😅,Positif
Paling memang iq nya orang korea itu tinggi kan,Netral
MATH LABBBBB PAK DENIHHHH,Positif
Fadil sdnya nyogok 😂😂😂,Negatif
pas nonton nungguin mas hansol taunya frame doi dikit karna emang cepat bgt 🥲 insiyur saya,Netral
bermanfaat banget woi jadi inget pelajran smp yang udah lupa makasi bang jerome,Positif
"Seruu, ditunggu part berikutnya",Positif
